,filename,syllabus,session_code,session_name,year,paper_number,paper_type,variant,question_number,marks,topic
1568,0607_s19_qp_23.json,607,s,May/Jun,2019,2,non_calculator,3,10(a),2,vectors
1569,0607_s19_qp_23.json,607,s,May/Jun,2019,2,non_calculator,3,10(b),2,vectors
1570,0607_s19_qp_23.json,607,s,May/Jun,2019,2,non_calculator,3,11(a),1,topics in arithmetic
1571,0607_s19_qp_23.json,607,s,May/Jun,2019,2,non_calculator,3,11(b),2,topics in arithmetic
1572,0607_s19_qp_23.json,607,s,May/Jun,2019,2,non_calculator,3,12,2,straight lines
1573,0607_s19_qp_23.json,607,s,May/Jun,2019,2,non_calculator,3,13,3,solving linear equations
1574,0607_s19_qp_23.json,607,s,May/Jun,2019,2,non_calculator,3,14,2,expanding and factorising
1575,0607_s19_qp_23.json,607,s,May/Jun,2019,2,non_calculator,3,15,3,topics in arithmetic
1576,0607_s19_qp_23.json,607,s,May/Jun,2019,2,non_calculator,3,16,3,circle theorems
1577,0607_s19_qp_23.json,607,s,May/Jun,2019,2,non_calculator,3,17,3,statistics
1578,0607_s19_qp_41.json,607,s,May/Jun,2019,4,calculator,1,1(a),2,topics in arithmetic
1579,0607_s19_qp_41.json,607,s,May/Jun,2019,4,calculator,1,1(b),3,topics in arithmetic
1580,0607_s19_qp_41.json,607,s,May/Jun,2019,4,calculator,1,1(c),4,topics in arithmetic
1581,0607_s19_qp_41.json,607,s,May/Jun,2019,4,calculator,1,2(a),2,transformations
1582,0607_s19_qp_41.json,607,s,May/Jun,2019,4,calculator,1,2(b),2,transformations
1583,0607_s19_qp_41.json,607,s,May/Jun,2019,4,calculator,1,2(c)(i),3,transformations
1584,0607_s19_qp_41.json,607,s,May/Jun,2019,4,calculator,1,2(c)(ii),3,transformations
1585,0607_s19_qp_41.json,607,s,May/Jun,2019,4,calculator,1,3(a),3,exponents and surds
1586,0607_s19_qp_41.json,607,s,May/Jun,2019,4,calculator,1,3(b),4,exponents and surds
1587,0607_s19_qp_41.json,607,s,May/Jun,2019,4,calculator,1,4(a),2,statistics
1588,0607_s19_qp_41.json,607,s,May/Jun,2019,4,calculator,1,4(b),5,statistics
1589,0607_s19_qp_41.json,607,s,May/Jun,2019,4,calculator,1,4(c)(i),1,statistics
1590,0607_s19_qp_41.json,607,s,May/Jun,2019,4,calculator,1,4(c)(ii),2,statistics
1591,0607_s19_qp_41.json,607,s,May/Jun,2019,4,calculator,1,4(c)(iii),2,statistics
1592,0607_s19_qp_41.json,607,s,May/Jun,2019,4,calculator,1,4(d)(i),2,statistics
1593,0607_s19_qp_41.json,607,s,May/Jun,2019,4,calculator,1,4(d)(ii),3,statistics
1594,0607_s19_qp_41.json,607,s,May/Jun,2019,4,calculator,1,5(a),2,statistics
1595,0607_s19_qp_41.json,607,s,May/Jun,2019,4,calculator,1,5(b),1,probability
1596,0607_s19_qp_41.json,607,s,May/Jun,2019,4,calculator,1,5(c)(i),3,probability
1597,0607_s19_qp_41.json,607,s,May/Jun,2019,4,calculator,1,5(c)(ii),3,probability
1598,0607_s19_qp_41.json,607,s,May/Jun,2019,4,calculator,1,6(a)(i),2,variation and proportion
1599,0607_s19_qp_41.json,607,s,May/Jun,2019,4,calculator,1,6(a)(ii),1,variation and proportion
1600,0607_s19_qp_41.json,607,s,May/Jun,2019,4,calculator,1,6(a)(iii),2,variation and proportion
1601,0607_s19_qp_41.json,607,s,May/Jun,2019,4,calculator,1,6(b),2,variation and proportion
1602,0607_s19_qp_41.json,607,s,May/Jun,2019,4,calculator,1,7(a),3,vectors
1603,0607_s19_qp_41.json,607,s,May/Jun,2019,4,calculator,1,7(b),3,vectors
1604,0607_s19_qp_41.json,607,s,May/Jun,2019,4,calculator,1,8(a),3,Pythagoras
1605,0607_s19_qp_41.json,607,s,May/Jun,2019,4,calculator,1,8(b),3,trigonometry
1606,0607_s19_qp_41.json,607,s,May/Jun,2019,4,calculator,1,8(c),3,mensuration
1607,0607_s19_qp_41.json,607,s,May/Jun,2019,4,calculator,1,8(d),3,trigonometry
1608,0607_s19_qp_41.json,607,s,May/Jun,2019,4,calculator,1,9(a),3,mensuration
1609,0607_s19_qp_41.json,607,s,May/Jun,2019,4,calculator,1,9(b),3,solving quadratic equations
1610,0607_s19_qp_41.json,607,s,May/Jun,2019,4,calculator,1,9(c),2,mensuration
1611,0607_s19_qp_41.json,607,s,May/Jun,2019,4,calculator,1,10(a)(i),1,functions
1612,0607_s19_qp_41.json,607,s,May/Jun,2019,4,calculator,1,10(a)(ii),2,functions
1613,0607_s19_qp_41.json,607,s,May/Jun,2019,4,calculator,1,10(a)(iii),3,functions
1614,0607_s19_qp_41.json,607,s,May/Jun,2019,4,calculator,1,10(a)(iv),2,functions
1615,0607_s19_qp_41.json,607,s,May/Jun,2019,4,calculator,1,10(a)(v),2,functions
1616,0607_s19_qp_41.json,607,s,May/Jun,2019,4,calculator,1,10(a)(vi),3,functions
1617,0607_s19_qp_41.json,607,s,May/Jun,2019,4,calculator,1,10(b),1,functions
1618,0607_s19_qp_41.json,607,s,May/Jun,2019,4,calculator,1,11(a),3,graphing functions
1619,0607_s19_qp_41.json,607,s,May/Jun,2019,4,calculator,1,11(b),2,graphing functions
1620,0607_s19_qp_41.json,607,s,May/Jun,2019,4,calculator,1,11(c),3,graphing functions
1621,0607_s19_qp_41.json,607,s,May/Jun,2019,4,calculator,1,11(d)(i),3,graphing functions
1622,0607_s19_qp_41.json,607,s,May/Jun,2019,4,calculator,1,11(d)(ii),3,inequalities
1623,0607_s19_qp_41.json,607,s,May/Jun,2019,4,calculator,1,12(a),5,sequences
1624,0607_s19_qp_41.json,607,s,May/Jun,2019,4,calculator,1,12(b),2,sequences
1625,0607_s19_qp_42.json,607,s,May/Jun,2019,4,calculator,2,1(a),1,topics in arithmetic
1626,0607_s19_qp_42.json,607,s,May/Jun,2019,4,calculator,2,1(b),2,topics in arithmetic
1627,0607_s19_qp_42.json,607,s,May/Jun,2019,4,calculator,2,1(c),1,topics in arithmetic
1628,0607_s19_qp_42.json,607,s,May/Jun,2019,4,calculator,2,1(d)(i),2,topics in arithmetic
1629,0607_s19_qp_42.json,607,s,May/Jun,2019,4,calculator,2,1(d)(ii),3,topics in arithmetic
1630,0607_s19_qp_42.json,607,s,May/Jun,2019,4,calculator,2,2(a),2,graphing functions
1631,0607_s19_qp_42.json,607,s,May/Jun,2019,4,calculator,2,2(b),2,graphing functions
1632,0607_s19_qp_42.json,607,s,May/Jun,2019,4,calculator,2,2(c),1,logarithms
1633,0607_s19_qp_42.json,607,s,May/Jun,2019,4,calculator,2,2(d),1,graphing functions
1634,0607_s19_qp_42.json,607,s,May/Jun,2019,4,calculator,2,2(e),1,logarithms
1635,0607_s19_qp_42.json,607,s,May/Jun,2019,4,calculator,2,2(f),1,inequalities
1636,0607_s19_qp_42.json,607,s,May/Jun,2019,4,calculator,2,3(a),3,probability
1637,0607_s19_qp_42.json,607,s,May/Jun,2019,4,calculator,2,3(b)(i),3,probability
1638,0607_s19_qp_42.json,607,s,May/Jun,2019,4,calculator,2,3(b)(ii),1,probability
1639,0607_s19_qp_42.json,607,s,May/Jun,2019,4,calculator,2,4(a),3,mensuration
1640,0607_s19_qp_42.json,607,s,May/Jun,2019,4,calculator,2,4(b),2,mensuration
1641,0607_s19_qp_42.json,607,s,May/Jun,2019,4,calculator,2,4(c),3,mensuration
1642,0607_s19_qp_42.json,607,s,May/Jun,2019,4,calculator,2,4(d),3,similarity
1643,0607_s19_qp_42.json,607,s,May/Jun,2019,4,calculator,2,5(a),3,topics in arithmetic
1644,0607_s19_qp_42.json,607,s,May/Jun,2019,4,calculator,2,5(b),3,topics in arithmetic
1645,0607_s19_qp_42.json,607,s,May/Jun,2019,4,calculator,2,5(c),2,topics in arithmetic
1646,0607_s19_qp_42.json,607,s,May/Jun,2019,4,calculator,2,6(a),1,transformations
1647,0607_s19_qp_42.json,607,s,May/Jun,2019,4,calculator,2,6(b),2,transformations
1648,0607_s19_qp_42.json,607,s,May/Jun,2019,4,calculator,2,6(c),3,transformations
1649,0607_s19_qp_42.json,607,s,May/Jun,2019,4,calculator,2,6(d),2,transformations
1650,0607_s19_qp_42.json,607,s,May/Jun,2019,4,calculator,2,7(a),1,graphing functions
1651,0607_s19_qp_42.json,607,s,May/Jun,2019,4,calculator,2,7(b)(i),2,graphing functions
1652,0607_s19_qp_42.json,607,s,May/Jun,2019,4,calculator,2,7(b)(ii),2,graphing functions
1653,0607_s19_qp_42.json,607,s,May/Jun,2019,4,calculator,2,7(b)(iii),1,graphing functions
1654,0607_s19_qp_42.json,607,s,May/Jun,2019,4,calculator,2,7(b)(iv),3,graphing functions
1655,0607_s19_qp_42.json,607,s,May/Jun,2019,4,calculator,2,8(a),1,sequences
1656,0607_s19_qp_42.json,607,s,May/Jun,2019,4,calculator,2,8(b),2,sequences
1657,0607_s19_qp_42.json,607,s,May/Jun,2019,4,calculator,2,8(c),2,sequences
1658,0607_s19_qp_42.json,607,s,May/Jun,2019,4,calculator,2,8(d),2,sequences
1659,0607_s19_qp_42.json,607,s,May/Jun,2019,4,calculator,2,9(a),1,statistics
1660,0607_s19_qp_42.json,607,s,May/Jun,2019,4,calculator,2,9(b),2,statistics
1661,0607_s19_qp_42.json,607,s,May/Jun,2019,4,calculator,2,9(c),4,statistics
1662,0607_s19_qp_42.json,607,s,May/Jun,2019,4,calculator,2,9(d)(i),1,probability
1663,0607_s19_qp_42.json,607,s,May/Jun,2019,4,calculator,2,9(d)(ii),2,probability
1664,0607_s19_qp_42.json,607,s,May/Jun,2019,4,calculator,2,9(d)(iii),2,probability
1665,0607_s19_qp_42.json,607,s,May/Jun,2019,4,calculator,2,10(a),5,simultaneous equations
1666,0607_s19_qp_42.json,607,s,May/Jun,2019,4,calculator,2,10(b)(i),4,solving quadratic equations
1667,0607_s19_qp_42.json,607,s,May/Jun,2019,4,calculator,2,10(b)(ii),2,expanding and factorising
1668,0607_s19_qp_42.json,607,s,May/Jun,2019,4,calculator,2,10(b)(iii),2,mensuration
1669,0607_s19_qp_42.json,607,s,May/Jun,2019,4,calculator,2,11(a),3,trigonometry
1670,0607_s19_qp_42.json,607,s,May/Jun,2019,4,calculator,2,11(b),3,trigonometry
1671,0607_s19_qp_42.json,607,s,May/Jun,2019,4,calculator,2,11(c),3,trigonometry
1672,0607_s19_qp_42.json,607,s,May/Jun,2019,4,calculator,2,11(d),4,trigonometry
1673,0607_s19_qp_42.json,607,s,May/Jun,2019,4,calculator,2,12(a),1,functions
1674,0607_s19_qp_42.json,607,s,May/Jun,2019,4,calculator,2,12(b),2,functions
1675,0607_s19_qp_42.json,607,s,May/Jun,2019,4,calculator,2,12(c),3,functions
1676,0607_s19_qp_42.json,607,s,May/Jun,2019,4,calculator,2,12(d),2,functions
1677,0607_s19_qp_42.json,607,s,May/Jun,2019,4,calculator,2,12(e),3,functions
1678,0607_s19_qp_42.json,607,s,May/Jun,2019,4,calculator,2,12(f)(i),1,logarithms
1679,0607_s19_qp_42.json,607,s,May/Jun,2019,4,calculator,2,12(f)(ii),1,logarithms
1680,0607_s19_qp_42.json,607,s,May/Jun,2019,4,calculator,2,12(f)(iii),2,functions
1681,0607_s19_qp_43.json,607,s,May/Jun,2019,4,calculator,3,1(a),2,mensuration
1682,0607_s19_qp_43.json,607,s,May/Jun,2019,4,calculator,3,1(b),2,mensuration
1683,0607_s19_qp_43.json,607,s,May/Jun,2019,4,calculator,3,2(a)(i),1,statistics
1684,0607_s19_qp_43.json,607,s,May/Jun,2019,4,calculator,3,2(a)(ii),1,statistics
1685,0607_s19_qp_43.json,607,s,May/Jun,2019,4,calculator,3,2(b),2,statistics
1686,0607_s19_qp_43.json,607,s,May/Jun,2019,4,calculator,3,2(c)(i),1,statistics
1687,0607_s19_qp_43.json,607,s,May/Jun,2019,4,calculator,3,2(c)(ii),1,statistics
1688,0607_s19_qp_43.json,607,s,May/Jun,2019,4,calculator,3,2(d),1,statistics
1689,0607_s19_qp_43.json,607,s,May/Jun,2019,4,calculator,3,3(a)(i),1,probability
1690,0607_s19_qp_43.json,607,s,May/Jun,2019,4,calculator,3,3(a)(ii),1,probability
1691,0607_s19_qp_43.json,607,s,May/Jun,2019,4,calculator,3,3(b),2,probability
1692,0607_s19_qp_43.json,607,s,May/Jun,2019,4,calculator,3,3(c),3,probability
1693,0607_s19_qp_43.json,607,s,May/Jun,2019,4,calculator,3,4(a),3,graphing functions
1694,0607_s19_qp_43.json,607,s,May/Jun,2019,4,calculator,3,4(b),2,functions
1695,0607_s19_qp_43.json,607,s,May/Jun,2019,4,calculator,3,4(c)(i),2,graphing functions
1696,0607_s19_qp_43.json,607,s,May/Jun,2019,4,calculator,3,4(c)(ii),3,graphing functions
1697,0607_s19_qp_43.json,607,s,May/Jun,2019,4,calculator,3,4(c)(iii),2,graphing functions
1698,0607_s19_qp_43.json,607,s,May/Jun,2019,4,calculator,3,5(a),1,sets and Venn diagrams
1699,0607_s19_qp_43.json,607,s,May/Jun,2019,4,calculator,3,5(b),3,sets and Venn diagrams
1700,0607_s19_qp_43.json,607,s,May/Jun,2019,4,calculator,3,5(c),1,sets and Venn diagrams
1701,0607_s19_qp_43.json,607,s,May/Jun,2019,4,calculator,3,5(d),1,sets and Venn diagrams
1702,0607_s19_qp_43.json,607,s,May/Jun,2019,4,calculator,3,6(a)(i),1,transformations
1703,0607_s19_qp_43.json,607,s,May/Jun,2019,4,calculator,3,6(a)(ii),2,transformations
1704,0607_s19_qp_43.json,607,s,May/Jun,2019,4,calculator,3,6(a)(iii),2,transformations
1705,0607_s19_qp_43.json,607,s,May/Jun,2019,4,calculator,3,6(b),3,transformations
1706,0607_s19_qp_43.json,607,s,May/Jun,2019,4,calculator,3,6(c),2,transformations
1707,0607_s19_qp_43.json,607,s,May/Jun,2019,4,calculator,3,7(a)(i),3,topics in arithmetic
1708,0607_s19_qp_43.json,607,s,May/Jun,2019,4,calculator,3,7(a)(ii),3,topics in arithmetic
1709,0607_s19_qp_43.json,607,s,May/Jun,2019,4,calculator,3,7(b),3,topics in arithmetic
1710,0607_s19_qp_43.json,607,s,May/Jun,2019,4,calculator,3,7(c),3,topics in arithmetic
1711,0607_s19_qp_43.json,607,s,May/Jun,2019,4,calculator,3,8(a),3,graphing functions
1712,0607_s19_qp_43.json,607,s,May/Jun,2019,4,calculator,3,8(b),1,graphing functions
1713,0607_s19_qp_43.json,607,s,May/Jun,2019,4,calculator,3,8(c),1,functions
1714,0607_s19_qp_43.json,607,s,May/Jun,2019,4,calculator,3,8(d)(i),1,graphing functions
1715,0607_s19_qp_43.json,607,s,May/Jun,2019,4,calculator,3,8(d)(ii),2,graphing functions
1716,0607_s19_qp_43.json,607,s,May/Jun,2019,4,calculator,3,9(a)(i),1,solving linear equations
1717,0607_s19_qp_43.json,607,s,May/Jun,2019,4,calculator,3,9(a)(ii),2,solving linear equations
1718,0607_s19_qp_43.json,607,s,May/Jun,2019,4,calculator,3,9(a)(iii),4,solving quadratic equations
1719,0607_s19_qp_43.json,607,s,May/Jun,2019,4,calculator,3,9(b)(i),2,inequalities
1720,0607_s19_qp_43.json,607,s,May/Jun,2019,4,calculator,3,9(b)(ii),3,inequalities
1721,0607_s19_qp_43.json,607,s,May/Jun,2019,4,calculator,3,9(c),4,simultaneous equations
1722,0607_s19_qp_43.json,607,s,May/Jun,2019,4,calculator,3,9(d),3,logarithms
1723,0607_s19_qp_43.json,607,s,May/Jun,2019,4,calculator,3,10(a),1,vectors
1724,0607_s19_qp_43.json,607,s,May/Jun,2019,4,calculator,3,10(b),2,Pythagoras
1725,0607_s19_qp_43.json,607,s,May/Jun,2019,4,calculator,3,10(c),3,Pythagoras
1726,0607_s19_qp_43.json,607,s,May/Jun,2019,4,calculator,3,10(d),4,straight lines
1727,0607_s19_qp_43.json,607,s,May/Jun,2019,4,calculator,3,10(e),3,vectors
1728,0607_s19_qp_43.json,607,s,May/Jun,2019,4,calculator,3,11(a),2,trigonometry
1729,0607_s19_qp_43.json,607,s,May/Jun,2019,4,calculator,3,11(b),2,trigonometry
1730,0607_s19_qp_43.json,607,s,May/Jun,2019,4,calculator,3,11(c),3,trigonometry
1731,0607_s19_qp_43.json,607,s,May/Jun,2019,4,calculator,3,11(d),3,trigonometry
1732,0607_s19_qp_43.json,607,s,May/Jun,2019,4,calculator,3,11(e),2,trigonometry
1733,0607_s19_qp_43.json,607,s,May/Jun,2019,4,calculator,3,12(a)(i),3,variation and proportion
1734,0607_s19_qp_43.json,607,s,May/Jun,2019,4,calculator,3,12(a)(ii),2,variation and proportion
1735,0607_s19_qp_43.json,607,s,May/Jun,2019,4,calculator,3,12(b)(i),1,sequences
1736,0607_s19_qp_43.json,607,s,May/Jun,2019,4,calculator,3,12(b)(ii),1,sequences
1737,0607_s19_qp_43.json,607,s,May/Jun,2019,4,calculator,3,12(b)(iii),1,sequences
1738,0607_s19_qp_43.json,607,s,May/Jun,2019,4,calculator,3,12(b)(iv),2,sequences
1739,0607_s20_qp_21.json,607,s,May/Jun,2020,2,non_calculator,1,1,2,mensuration
1740,0607_s20_qp_21.json,607,s,May/Jun,2020,2,non_calculator,1,2(a),1,vectors
1741,0607_s20_qp_21.json,607,s,May/Jun,2020,2,non_calculator,1,2(b),2,vectors
1742,0607_s20_qp_21.json,607,s,May/Jun,2020,2,non_calculator,1,3,3,topics in arithmetic
1743,0607_s20_qp_21.json,607,s,May/Jun,2020,2,non_calculator,1,4,2,topics in arithmetic
1744,0607_s20_qp_21.json,607,s,May/Jun,2020,2,non_calculator,1,5,2,mensuration
1745,0607_s20_qp_21.json,607,s,May/Jun,2020,2,non_calculator,1,6,3,trigonometry
1746,0607_s20_qp_21.json,607,s,May/Jun,2020,2,non_calculator,1,7(a),2,exponents and surds
1747,0607_s20_qp_21.json,607,s,May/Jun,2020,2,non_calculator,1,7(b),2,exponents and surds
1748,0607_s20_qp_21.json,607,s,May/Jun,2020,2,non_calculator,1,8,2,solving linear equations
1749,0607_s20_qp_21.json,607,s,May/Jun,2020,2,non_calculator,1,9,2,circle theorems
1750,0607_s20_qp_21.json,607,s,May/Jun,2020,2,non_calculator,1,10,2,topics in arithmetic
1751,0607_s20_qp_21.json,607,s,May/Jun,2020,2,non_calculator,1,11,2,variation and proportion
1752,0607_s20_qp_21.json,607,s,May/Jun,2020,2,non_calculator,1,12,3,logarithms
1753,0607_s20_qp_21.json,607,s,May/Jun,2020,2,non_calculator,1,13,2,exponents and surds
1754,0607_s20_qp_21.json,607,s,May/Jun,2020,2,non_calculator,1,14,2,graphing functions
1755,0607_s20_qp_21.json,607,s,May/Jun,2020,2,non_calculator,1,15,3,expanding and factorising
1756,0607_s20_qp_21.json,607,s,May/Jun,2020,2,non_calculator,1,16,3,expanding and factorising
1757,0607_s20_qp_22.json,607,s,May/Jun,2020,2,non_calculator,2,1,2,topics in arithmetic
1758,0607_s20_qp_22.json,607,s,May/Jun,2020,2,non_calculator,2,2,2,topics in arithmetic
1759,0607_s20_qp_22.json,607,s,May/Jun,2020,2,non_calculator,2,3(a),1,topics in arithmetic
1760,0607_s20_qp_22.json,607,s,May/Jun,2020,2,non_calculator,2,3(b),1,topics in arithmetic
1761,0607_s20_qp_22.json,607,s,May/Jun,2020,2,non_calculator,2,3(c),1,topics in arithmetic
1762,0607_s20_qp_22.json,607,s,May/Jun,2020,2,non_calculator,2,4,2,topics in arithmetic
1763,0607_s20_qp_22.json,607,s,May/Jun,2020,2,non_calculator,2,5,3,solving linear equations
1764,0607_s20_qp_22.json,607,s,May/Jun,2020,2,non_calculator,2,6,2,angles
1765,0607_s20_qp_22.json,607,s,May/Jun,2020,2,non_calculator,2,7(a),2,exponents and surds
1766,0607_s20_qp_22.json,607,s,May/Jun,2020,2,non_calculator,2,7(b),2,exponents and surds
1767,0607_s20_qp_22.json,607,s,May/Jun,2020,2,non_calculator,2,8,3,simultaneous equations
1768,0607_s20_qp_22.json,607,s,May/Jun,2020,2,non_calculator,2,9,3,angles
1769,0607_s20_qp_22.json,607,s,May/Jun,2020,2,non_calculator,2,10,2,solving linear equations
1770,0607_s20_qp_22.json,607,s,May/Jun,2020,2,non_calculator,2,11(a),1,statistics
1771,0607_s20_qp_22.json,607,s,May/Jun,2020,2,non_calculator,2,11(b),2,statistics
1772,0607_s20_qp_22.json,607,s,May/Jun,2020,2,non_calculator,2,12,2,expanding and factorising
1773,0607_s20_qp_22.json,607,s,May/Jun,2020,2,non_calculator,2,13,2,inequalities
1774,0607_s20_qp_22.json,607,s,May/Jun,2020,2,non_calculator,2,14,5,straight lines
1775,0607_s20_qp_22.json,607,s,May/Jun,2020,2,non_calculator,2,15,2,Pythagoras
1776,0607_s20_qp_23.json,607,s,May/Jun,2020,2,non_calculator,3,1(a),1,topics in arithmetic
1777,0607_s20_qp_23.json,607,s,May/Jun,2020,2,non_calculator,3,1(b),1,topics in arithmetic
1778,0607_s20_qp_23.json,607,s,May/Jun,2020,2,non_calculator,3,2,3,topics in arithmetic
1779,0607_s20_qp_23.json,607,s,May/Jun,2020,2,non_calculator,3,3,2,exponents and surds
1780,0607_s20_qp_23.json,607,s,May/Jun,2020,2,non_calculator,3,4(a),1,angles
1781,0607_s20_qp_23.json,607,s,May/Jun,2020,2,non_calculator,3,4(b),1,angles
1782,0607_s20_qp_23.json,607,s,May/Jun,2020,2,non_calculator,3,5,3,inequalities
1783,0607_s20_qp_23.json,607,s,May/Jun,2020,2,non_calculator,3,6(a),1,probability
1784,0607_s20_qp_23.json,607,s,May/Jun,2020,2,non_calculator,3,6(b),1,probability
1785,0607_s20_qp_23.json,607,s,May/Jun,2020,2,non_calculator,3,6(c),2,probability
1786,0607_s20_qp_23.json,607,s,May/Jun,2020,2,non_calculator,3,7,2,topics in arithmetic
1787,0607_s20_qp_23.json,607,s,May/Jun,2020,2,non_calculator,3,8,4,Pythagoras
1788,0607_s20_qp_23.json,607,s,May/Jun,2020,2,non_calculator,3,9(a),2,circle theorems
1789,0607_s20_qp_23.json,607,s,May/Jun,2020,2,non_calculator,3,9(b),1,circle theorems
1790,0607_s20_qp_23.json,607,s,May/Jun,2020,2,non_calculator,3,10,3,simultaneous equations
1791,0607_s20_qp_23.json,607,s,May/Jun,2020,2,non_calculator,3,11(a),1,trigonometry
1792,0607_s20_qp_23.json,607,s,May/Jun,2020,2,non_calculator,3,11(b),1,trigonometry
1793,0607_s20_qp_23.json,607,s,May/Jun,2020,2,non_calculator,3,12(a),2,expanding and factorising
1794,0607_s20_qp_23.json,607,s,May/Jun,2020,2,non_calculator,3,12(b),1,expanding and factorising
1795,0607_s20_qp_23.json,607,s,May/Jun,2020,2,non_calculator,3,13(a),1,logarithms
1796,0607_s20_qp_23.json,607,s,May/Jun,2020,2,non_calculator,3,13(b),2,logarithms
1797,0607_s20_qp_23.json,607,s,May/Jun,2020,2,non_calculator,3,14,2,variation and proportion
1798,0607_s20_qp_23.json,607,s,May/Jun,2020,2,non_calculator,3,15(a),1,sets and Venn diagrams
1799,0607_s20_qp_23.json,607,s,May/Jun,2020,2,non_calculator,3,15(b),1,sets and Venn diagrams
1800,0607_s20_qp_41.json,607,s,May/Jun,2020,4,calculator,1,1(a)(i),1,transformations
1801,0607_s20_qp_41.json,607,s,May/Jun,2020,4,calculator,1,1(a)(ii),2,transformations
1802,0607_s20_qp_41.json,607,s,May/Jun,2020,4,calculator,1,1(a)(iii),2,transformations
1803,0607_s20_qp_41.json,607,s,May/Jun,2020,4,calculator,1,1(b)(i),3,transformations
1804,0607_s20_qp_41.json,607,s,May/Jun,2020,4,calculator,1,1(b)(ii),3,transformations
1805,0607_s20_qp_41.json,607,s,May/Jun,2020,4,calculator,1,2(a)(i),1,statistics
1806,0607_s20_qp_41.json,607,s,May/Jun,2020,4,calculator,1,2(a)(ii),1,statistics
1807,0607_s20_qp_41.json,607,s,May/Jun,2020,4,calculator,1,2(a)(iii),1,statistics
1808,0607_s20_qp_41.json,607,s,May/Jun,2020,4,calculator,1,2(a)(iv),1,statistics
1809,0607_s20_qp_41.json,607,s,May/Jun,2020,4,calculator,1,2(b)(i),1,statistics
1810,0607_s20_qp_41.json,607,s,May/Jun,2020,4,calculator,1,2(b)(ii),1,statistics
1811,0607_s20_qp_41.json,607,s,May/Jun,2020,4,calculator,1,2(b)(iii),1,statistics
1812,0607_s20_qp_41.json,607,s,May/Jun,2020,4,calculator,1,2(b)(iv),2,statistics
1813,0607_s20_qp_41.json,607,s,May/Jun,2020,4,calculator,1,2(b)(v)(a),3,statistics
1814,0607_s20_qp_41.json,607,s,May/Jun,2020,4,calculator,1,2(b)(v)(b),2,statistics
1815,0607_s20_qp_41.json,607,s,May/Jun,2020,4,calculator,1,3(a),2,straight lines
1816,0607_s20_qp_41.json,607,s,May/Jun,2020,4,calculator,1,3(b),3,Pythagoras
1817,0607_s20_qp_41.json,607,s,May/Jun,2020,4,calculator,1,3(c),2,straight lines
1818,0607_s20_qp_41.json,607,s,May/Jun,2020,4,calculator,1,3(d),5,straight lines
1819,0607_s20_qp_41.json,607,s,May/Jun,2020,4,calculator,1,4(a),2,sequences
1820,0607_s20_qp_41.json,607,s,May/Jun,2020,4,calculator,1,4(b),2,sequences
1821,0607_s20_qp_41.json,607,s,May/Jun,2020,4,calculator,1,4(c),2,sequences
1822,0607_s20_qp_41.json,607,s,May/Jun,2020,4,calculator,1,5(a)(i),2,expanding and factorising
1823,0607_s20_qp_41.json,607,s,May/Jun,2020,4,calculator,1,5(a)(ii),3,expanding and factorising
1824,0607_s20_qp_41.json,607,s,May/Jun,2020,4,calculator,1,5(b)(i),2,expanding and factorising
1825,0607_s20_qp_41.json,607,s,May/Jun,2020,4,calculator,1,5(b)(ii),2,expanding and factorising
1826,0607_s20_qp_41.json,607,s,May/Jun,2020,4,calculator,1,5(b)(iii),2,expanding and factorising
1827,0607_s20_qp_41.json,607,s,May/Jun,2020,4,calculator,1,6(a)(i),2,graphing functions
1828,0607_s20_qp_41.json,607,s,May/Jun,2020,4,calculator,1,6(a)(ii)(a),2,logarithms
1829,0607_s20_qp_41.json,607,s,May/Jun,2020,4,calculator,1,6(a)(ii)(b),4,logarithms
1830,0607_s20_qp_41.json,607,s,May/Jun,2020,4,calculator,1,6(b)(i),2,graphing functions
1831,0607_s20_qp_41.json,607,s,May/Jun,2020,4,calculator,1,6(b)(ii),2,logarithms
1832,0607_s20_qp_41.json,607,s,May/Jun,2020,4,calculator,1,6(c),1,graphing functions
1833,0607_s20_qp_41.json,607,s,May/Jun,2020,4,calculator,1,7(a),2,topics in arithmetic
1834,0607_s20_qp_41.json,607,s,May/Jun,2020,4,calculator,1,7(b),4,topics in arithmetic
1835,0607_s20_qp_41.json,607,s,May/Jun,2020,4,calculator,1,7(c),4,topics in arithmetic
1836,0607_s20_qp_41.json,607,s,May/Jun,2020,4,calculator,1,7(d),3,topics in arithmetic
1837,0607_s20_qp_41.json,607,s,May/Jun,2020,4,calculator,1,8(a)(i),3,probability
1838,0607_s20_qp_41.json,607,s,May/Jun,2020,4,calculator,1,8(a)(ii),3,probability
1839,0607_s20_qp_41.json,607,s,May/Jun,2020,4,calculator,1,8(b)(i),1,sets and Venn diagrams
1840,0607_s20_qp_41.json,607,s,May/Jun,2020,4,calculator,1,8(b)(ii),3,probability
1841,0607_s20_qp_41.json,607,s,May/Jun,2020,4,calculator,1,9(a),2,graphing functions
1842,0607_s20_qp_41.json,607,s,May/Jun,2020,4,calculator,1,9(b),3,inequalities
1843,0607_s20_qp_41.json,607,s,May/Jun,2020,4,calculator,1,9(c),2,graphing functions
1844,0607_s20_qp_41.json,607,s,May/Jun,2020,4,calculator,1,10(a),2,functions
1845,0607_s20_qp_41.json,607,s,May/Jun,2020,4,calculator,1,10(b),2,functions
